::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,buttons,media-views,editor-buttons,wp-components,wp-block-editor,wp-nux,wp-reusable-blocks,wp-editor,common,&load%5Bchunk_1%5D=forms,wp-reset-editor-styles,wp-block-library,wp-editor-classic-layout-styles,wp-edit-blocks,wp-edit-post,wp-block-directory,wp-&load%5Bchunk_2%5D=format-library,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon,l10n,wp&load%5Bchunk_3%5D=-auth-check,wp-block-library-theme&ver=6.1.1 HTTP/1.1" 200 900800
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.1.1 HTTP/1.1" 200 4186
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.1" 200 790
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-content/themes/seedlet/assets/css/custom-color-overrides.css?ver=1.2.9 HTTP/1.1" 200 130
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=6.1.1 HTTP/1.1" 200 205773
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/api-fetch.min.js?ver=bc0029ca2c943aec5311 HTTP/1.1" 200 5325
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/vendor/react.min.js?ver=17.0.1 HTTP/1.1" 200 11324
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19 HTTP/1.1" 200 71098
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/vendor/react-dom.min.js?ver=17.0.1 HTTP/1.1" 200 118430
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/blob.min.js?ver=a078f260190acf405764 HTTP/1.1" 200 952
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/autop.min.js?ver=43197d709df445ccf849 HTTP/1.1" 200 5738
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/block-serialization-default-parser.min.js?ver=eb2cdc8cd7a7975d49d9 HTTP/1.1" 200 2421
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/escape-html.min.js?ver=03e27a7b6ae14f7afaa6 HTTP/1.1" 200 1139
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/dom.min.js?ver=133a042fbbef48f38107 HTTP/1.1" 200 13084
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/element.min.js?ver=47162ff4492c7ec4956b HTTP/1.1" 200 12246
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/is-shallow-equal.min.js?ver=20c2b06ecf04afb14fee HTTP/1.1" 200 1097
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/keycodes.min.js?ver=6e0aadc0106bd8aadc89 HTTP/1.1" 200 4215
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/priority-queue.min.js?ver=99e325da95c5a35c7dc2 HTTP/1.1" 200 3632
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/redux-routine.min.js?ver=c9ea6c0df793258797e6 HTTP/1.1" 200 9242
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/dist/html-entities.min.js?ver=36a4a255da7dd2e1bf8e HTTP/1.1" 200 837
